Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price
125,2023-09-14,2023-09-17,Home Restaurant - Los Feliz,"TLDR: 2 stars for service; 4 stars for foodThis 3 star review is targeted at their bar set up. Dropped by for brunch on Labor Day weekend around 11am for a party of two. Parking is strictly street parking in the area so give yourself time to circle around the neighborhood. As I put my name down on the list and was quoted ~30 min wait I was also advised that the bar area was open with no wait. My friend and I walked into the bar and saw some high top tables open. We sat on one after confirming with a waiter walking by that those too were considered the ""bar area"". We could see the bartenders making drinks and assumed we would be given menus shortly.About 10 mins passed and nobody had approached us. Behind us was another couple and we leaned over and asked if they had ordered at the bar since they had menus and we weren't sure if that was the expectation. They told us they had been waiting for 20 mins and nobody had come up to them either. They were given menus when they first sat down and told someone would come up to them. They had even walked up to the bar and asked if they needed to put their order there and they were told that again someone would come up to them.That nice couple offered their menus and all four of us continued to wait. At this point it's been 20 mins for us and probably 30 mins for them and despite waiters walking back and forth nobody stopped to check in on us. At this point the other couple goes up to the bar and they let them put in an order there (which if you ask me they should have let them do that when they first asked). At this point I get a text my table will be ready in 5 mins and to confirm I'm still there. The couple tells us that we should just go up to the bar and I tell them we waited long enough that our table was now ready - so much for no wait time at the bar! We left the couple inside the bar area with no food or even water offered to them!!My friend and I were taken to a table in their patio which is really cute and shaded. We ordered the French toast and the green chilaquiles with avocado and medium easy eggs to split. I also got an iced latte.The food was awesome which only makes the whole experience so disappointing. Your service can really tank what was a really tasty meal. The French toast was super fluffy and not too sweet. The berries on the French toast were very fresh and the syrup was warm.The chilaquiles were incredible. I would definitely get these again - they had a nice kick and there was a perfect amount of sauce so the chips weren't soggy. My latte was also very good - it wasn't bitter.Our server was very pleasant and the service once we were at the table was very fast and efficient. Out the door about $50 for both of us which is a great price for food in this part of town.Overall, I wouldn't recommend the bar area if it truly is always this dysfunctional. I was genuinely shocked at how horrible that whole bar experience was and I felt terrible for the other couple who didn't put their name down for a table and were just waiting for service that never came. Just wait for the table if it's always this bad because the food is honestly worth it!","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
125,2023-09-12,2023-09-17,Home Restaurant - Los Feliz,"Saturday 8/9-Wife and I stopped here prior to a show at the Greek theatre.  Food and ambiance were fine but I/ we got really poor service.  The server took our order, got us drinks, noticed that it was taking a bit and went to check on it and assured it'd be at our table shortly.  Once the food was delivered he never came back.  I normally order a beer while I wait and one with my meal.  Well- I had to eat my meal with water as he served people around us but I could not flag him down.  ""Sir! Excuse me!"" waving ...he didn't even look our way.  While getting my water refilled, I ask the bus-person (busboy sounds kinda rude to me) if I could order a beer from him b/c the server wouldn't come.  He said he'd tell him.  Well the server brought me a beer when I was finished eating.  I told him, ""I don't need it now, I wanted it with while I was eating-could I just have the check"".  Now my wife thinks I'm being rude b/c I didn't conceal my frustration well enough and she, much kinder than me, is getting mad at me.  Thanks! just what I needed before going to a comedy show.  Anyway, to his credit-the bartender brought the beer back to our table and offered it w/o charge- again, I told him I wanted it with my meal and we had to make it to a show.  It was a little  mistake or oversight on the server's part, but it had a real negative affect on my experience.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
125,2023-09-12,2023-09-17,Home Restaurant - Los Feliz,The food was amazing! Their calamari was delicious and we all wanted more! And the plate I got I forgot the name but I was soo good!,"1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
125,2023-09-11,2023-09-17,Home Restaurant - Los Feliz,"Terrible service throughout the entire staff. Once we entered we were immediately brushed off and told we could seat anywhere, as we watched other guests be escorted properly to tables. Our 1st waitress kept rushing us to order, and didn't accommodate our needs after we placed our order. She then gave our table to another waitress. I noticed how different we were treated as African American customers versus how customers of other ethnicities were treated. I wouldn't recommend this restaurant to anyone. I suggest a course of action in educating the staff on diversity and inclusion.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
125,2023-09-09,2023-09-17,Home Restaurant - Los Feliz,"Great service and nice ambiance. I took my mom for her Birthday, she's 78 and they were very accommodating. The French toast was amazing will go again.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
125,2023-09-08,2023-09-17,Home Restaurant - Los Feliz,We hit this place before going to the Greek Theater and it was great. The outdoor ambiance is really cool and they have lots of comfort food options. The drinks are also pretty good.,"1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
125,2023-09-04,2023-09-17,Home Restaurant - Los Feliz,"Awesome vibes. Their food was decent, drinks were better (get the banana hammock!) Staff treated us well and made us feel at *home*","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$
126,2023-09-02,2023-09-17,Sunset Rooftop,"I'd probably only go back for the hooka, food was basic, and drinks weren't good at all. Waitresses were so sweet and kind tho, very understanding and didn't make us pay for what we didn't like which was almost everything","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-08-21,2023-09-17,Sunset Rooftop,"If a half star was available, it would be the appropriate rating. We came for the paint and sip, which turned out to be a poor experience. The instructor asked us to wait outside and started 30 minutes LATER than the original start time. The end product by the ""instructor"" looked absolutely NOTHING like the actual photo she referenced. The price was way above asking for this terrible quality of an experience. I would NOT recommend this paint and sip experience or establishment. The health rating of this establishment is also a B!! The pictures online do not look like the actual place. This was a scam.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-08-13,2023-09-17,Sunset Rooftop,Can y'all imagine them playing Nav whole albums all night long... there's no vibe. Food is ok. Hookah is overpriced.,"6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-08-11,2023-09-17,Sunset Rooftop,I love it here Sunday brunch is chill and always a vibe.   Being from LA i like a low key vibe,"6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-08-06,2023-09-17,Sunset Rooftop,"Definitely not the rooftop bar I was expecting. It's just a restaurant with an outdoor patio in a strip mall in a shady part of Hollywierd! But despite the not-so-ideal location, the staff and crowd were awesome and the unexpected comedy show was actually really super hilarious!!! And the mojitos were strong and sweet!","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-08-04,2023-09-17,Sunset Rooftop,"Will be giving this one star as they are racist and unfair to people of ALL nationalities, In favor of foreign workers you cannot submit nor be considered for employment here if you don't NOT speak SPANISH, and this is why I will be reporting to labor agencies and anything else I can do make sure that EQUAL OPPORTUNITY employers stand by the word.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-07-20,2023-09-17,Sunset Rooftop,"I had the most wonderful experience with Gia, the painting class instructor at Sunset Rooftop! I was pretty clueless about painting and lacked confidence, but Gia's patience and positivity made me feel right at home. She encouraged me every step of the way and helped me discover my artistic side. I can't believe how much progress I made under her guidance. I'm definitely going to recommend the Sip and Paint with Gia to all my friends because she made me feel so good about painting! Thank you, Gia!","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-07-15,2023-09-17,Sunset Rooftop,"The wait to be seated was ridiculous! No host/hostess there to greet you. I would give negative stars if possible. We watched servers walking back and forth ignoring us. No one spoke or made eye contact. Needless to say, I won't be going back.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
126,2023-07-09,2023-09-17,Sunset Rooftop,"My friends have been here before, and recommended it. However when we arrived it was clear that the ambience was much different than the photos. We didn't end up eating there so I can't review the food, and the workers were very pleasant, but the vibe of this place is definitely like dive bar and hookah, not really what the pictures show. It would be awesome to hang out with some friends and smoke some hookah, but if you're gonna sit on the patio you kind of can't avoid the smoke, which is the main reason we left.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$
