Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,NormalizedRating
204,2023-07-14,2023-09-17,Qianlixiang Hot Pot,great addition to k town!had a hot pot and mixed vegetables!hot spicy hot pot was perfect for the hot summer day!the owner was very kind and quick service.i will be coming back for more!,"3377 Wilshire Blvd Ste 110 Los Angeles, CA 90010",4.6,21,"Kebab, Hot Pot",0.7333333333333331
205,2023-09-14,2023-09-17,Liu's Cafe,"this place is a hidden gem. food is spectacular as well as the service. highly recommend trying one of the several pastries they offer. for now, there are no lines.","3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-09-13,2023-09-17,Liu's Cafe,"excellent flavors, service, and cute ambience. pork belly melts in your mouth... super tender.","3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-09-10,2023-09-17,Liu's Cafe,my taiwanese boyfriend introduced me to this place and told me i would like it.. and he wasn't wrong. the food served here really makes you feel at home and provides a feeling of warmth and comfort. this place really strives to bring the best experience to their customers. plan to come here as much as possible.literally created a yelp account to compliment this place because it was so good,"3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-09-08,2023-09-17,Liu's Cafe,had to stop in today to try this new spot after walking by! the interior is so cute and welcoming and the staff was super helpful with suggestions and making sure everything tasted great! everything is a great price (especially for the area) and the portions are perfect for lunch. we took the pastries to go and they made the perfect post-lunch treat! we'll definitely become regulars here!,"3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-09-04,2023-09-17,Liu's Cafe,"so so so good!! the decor is so cute! it's everything i wanted and expected it to be! minimalistic, clean and modern. the food was so bomb! matcha cookie was so gooey! the pao tsai (pickled cabbage) was so good, crunchy and not too sweet. probably the best i've ever had, just missing some stinky tofu. the pork belly rice reminded me of my dads. super super bomb! the shredded chicken rice (famous chiayi dish) was pretty good. i feel like it's missing something though.. oh and we tried the jasmine passion fruit tea, so goood!! i can't wait to come back to try other dishes. the curry and fried pork dish was not available on our visit. service was also excellent, everyone was very friendly and nice. oh and the pineapple bao was really good. think of a brioche bun with the sweet thing on top.","3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-09-03,2023-09-17,Liu's Cafe,"so excited for another place i can get taiwanese food! + egg tarts! clean, modern ambiance and delicious food - chinese favs with a touch of innovation (i.e., scallion pancake with smoked salmon + roe). we sampled a bunch of stuff- said salmon scallion pancake (tasty, unique), peanut butter cookies with a pepper finish (nice bite!), matcha white chocolate cookies, jalapeno cheddar biscuit, traditional egg tarts (yummm), pickled cabbage (refreshing, crisp), chicken rice (gives that healthy comfort food feeling!), and spicy wontons (drizzle chili sauce all over everything please). wishing liu's cafe much success and fortune!","3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-08-31,2023-09-17,Liu's Cafe,"tl;dr food amazing, ambience great, don't sit on the white stools.happened to see the soft opening sign while my wife and i were on our way elsewhere and i thought... ""why not?"" i'm so glad we did because... wow!we walk in and the ambience is great. nice, clean, minimalistic/newtro aesthetic. it was also nice seeing the chefs working behind the counter rather than hidden in the back. guy at the counter was super nice. ordered our food, took our table number card, and found a seat immediately. it was busy but not packed. there's some nice big tables in the center of the dining area which could comfortably seat 6 maybe crush in 8, and some smaller tables on the perimeter. i sat on the side that had the long bench with white stools on the other side of the table. i don't recommend the white stools, my butt went numb after a while, try getting the other seats with the nicer chairs especially if you're a bigger person like me.despite the discomfort of the stool, this place gets 5 stars because the food is amazing. we had an order of three braised pork belly over rice, chiayi chicken rice, egg tart, hong kong milk tea, and later a free pineapple bread.chiayi chicken rice was nicely seasoned. as the seasoning soaked into the rice it gave it a partial congee texture which made the meal feel very cozy (i may get this on sick days from now on). the spicy pickled radish it came with gave it a nice contrast. add the chili sauce to every spoonful of chicken rice and it was perfection.the braised pork belly over rice came a little late which is why we got our free bread but it was worth the wait (also not docking points because it is a soft opening after all and they're figuring this stuff out). once again the seasoning was key, and the cucumber pickle perfectly cuts the greasiness of the pork belly. i wouldn't advise everyone at the table getting this together though. my wife and i shared half and thought it would have been a bit overwhelming to deal with if one of us had our own bowl.egg tart was so good. it was a more custardy egg tart. wife says the texture reminds her of a soft serve. perfectly flaky on the outside. a+pineapple bun... mm...mmm... chef's kiss. so soft out on the inside and perfectly crispy on the outside. they gave us butter with the bread but honestly didn't need it. now i'm glad our pork belly dish came out late cuz i would've missed put on my new favorite pineapple bread.","3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
205,2023-08-31,2023-09-17,Liu's Cafe,i'm going to be the first customer here!!! it's chinese food real authentic in koreatown!! i can't wait.,"3915 1/2 W 6th St Los Angeles, CA 90020",5.0,8,Cafes,1.0
206,2023-08-26,2023-09-17,Spaccio Salumeria by Truffle Brothers,"my friend knows i love sandwiches so as soon as i landed we headed here for lunch. what she didn't anticipate was me wanting everything but a sandwich once we got inside. inside there's a cornucopia of truffle products for sale. from sauces to pastas, you name it - it's there.after fan-girling over truffles, i ordered the minestrone soup and a pizza. my friend got a sandwich and we both ordered wine. we sat outside and were surprised with the portions and flavors. everything was delicious and plentiful. we took some leftovers with us and added a salad and an order of truffle pasta. boy were glad we did, that pasta was amazing. so much so, i had her bring me some on her last visit.oh i'm definitely going back the next time i'm in town.","4073 W Washington Blvd Los Angeles, CA 90018",4.8,129,"Specialty Food, Italian",0.8666666666666666
206,2023-08-05,2023-09-17,Spaccio Salumeria by Truffle Brothers,if you were looking for some authentic italian food and or fresh ingredients this place is a jackpot. it's a hidden gem nestled in the middle of nowhere in midtown la. i had a salad with some truffle pasta and a italian spicy chorizo pizza and everything was absolutely amazing. you can't go wrong with this spot and the owner michael is super cool. you have to try this place i promise it will not disappoint!,"4073 W Washington Blvd Los Angeles, CA 90018",4.8,129,"Specialty Food, Italian",0.8666666666666666
206,2023-07-21,2023-09-17,Spaccio Salumeria by Truffle Brothers,"love love love this place. been here three times this month. i get the classico, which is a prosciutto sandwich that is so delicious. every component of the sandwich is super fresh, from the pesto, to the handsliced bread, to the procutto itself. i usually get the lentil soup and it is the cherry on top and very flavorful. the staff here is also super friendly and helpful. outside they have a shaded front patio which is so nice to eat at during the hot summer.","4073 W Washington Blvd Los Angeles, CA 90018",4.8,129,"Specialty Food, Italian",0.8666666666666666
206,2023-07-16,2023-09-17,Spaccio Salumeria by Truffle Brothers,"the truffle brothers was recommended to me by a good friend who loves italian food, and boy, was i in for a treat. from the very entrance to the inner workings of the restaurant and kitchen tools, it was nicely cleaned, maintained, and most importantly, the staff were very knowledgeable and friendly.the food i tried were one of the best pastas i ever had and was also surprised that the amount of truffles on the dishes did not overpower the dish itself and instead complemented it. paired with their signature wine, it was all in all a unique and memorable experience.if you're looking for a place to eat or a small marketplace for italian ingredients, look no further than spaccio salumeria by the truffle brothers.","4073 W Washington Blvd Los Angeles, CA 90018",4.8,129,"Specialty Food, Italian",0.8666666666666666
